,Room,Time,Assoc,Auth
21,B002,1447493471,0,0
22,B002,1447493773,0,0
23,B002,1447494074,0,0
24,B002,1447494378,0,0
25,B002,1447494679,0,0
26,B002,1447494981,0,0
27,B002,1447495282,0,0
28,B002,1447495590,0,0
29,B002,1447495896,0,0
30,B002,1447496192,0,0
31,B002,1447496492,0,0
32,B002,1447496792,0,0
21,B003,1447144344,0,0
22,B003,1447144650,0,0
23,B003,1447144977,0,0
24,B003,1447145295,0,0
25,B003,1447145621,0,0
26,B003,1447145923,0,0
27,B003,1447146239,2,2
28,B003,1447146559,1,1
29,B003,1447146814,2,2
30,B003,1447147128,2,2
31,B003,1447147402,2,2
32,B003,1447147703,3,3
21,B003,1446820221,55,54
22,B003,1446820529,61,60
23,B003,1446820856,58,58
24,B003,1446821071,58,58
25,B003,1446821461,62,62
26,B003,1446821745,65,65
27,B003,1446822061,60,60
28,B003,1446822360,38,38
29,B003,1446822640,46,46
30,B003,1446822943,48,48
31,B003,1446823245,51,50
32,B003,1446823542,49,49
20,B004,1447569339,0,0
21,B004,1447569638,0,0
22,B004,1447569941,0,0
23,B004,1447570240,0,0
24,B004,1447570541,0,0
25,B004,1447570845,0,0
26,B004,1447571145,0,0
27,B004,1447571446,0,0
28,B004,1447571746,0,0
29,B004,1447572048,0,0
30,B004,1447572347,0,0
21,B003,1447194864,0,0
22,B003,1447195162,0,0
23,B003,1447195466,0,0
24,B003,1447195777,0,0
25,B003,1447196073,0,0
26,B003,1447196367,0,0
27,B003,1447196668,0,0
28,B003,1447196978,0,0
29,B003,1447197273,0,0
30,B003,1447197571,0,0
31,B003,1447197876,0,0
32,B003,1447198174,0,0
20,B004,1447061621,30,30
21,B004,1447061925,30,30
22,B004,1447062239,31,31
23,B004,1447062556,30,30
24,B004,1447062874,14,14
25,B004,1447063216,21,21
26,B004,1447063532,27,27
27,B004,1447063778,32,32
28,B004,1447064071,30,30
29,B004,1447064407,29,29
30,B004,1447064674,34,34
21,B003,1447677160,58,58
22,B003,1447677467,61,61
23,B003,1447677774,61,60
24,B003,1447678102,57,57
25,B003,1447678427,54,54
26,B003,1447678746,52,52
27,B003,1447679060,39,39
28,B003,1447679336,34,34
29,B003,1447679619,34,34
30,B003,1447679910,34,34
31,B003,1447680211,33,33
32,B003,1447680523,34,34
21,B003,1447327926,7,7
22,B003,1447328237,9,9
23,B003,1447328540,9,9
24,B003,1447328843,8,8
25,B003,1447329188,7,7
26,B003,1447329540,13,13
27,B003,1447329839,36,36
28,B003,1447330113,62,62
29,B003,1447330398,71,71
30,B003,1447330699,70,69
31,B003,1447330998,66,66
32,B003,1447331296,69,69
21,B004,1447349579,2,2
22,B004,1447349881,2,2
23,B004,1447350181,2,2
24,B004,1447350489,2,2
25,B004,1447350800,2,2
26,B004,1447351107,1,1
27,B004,1447351415,0,0
28,B004,1447351713,0,0
29,B004,1447352015,0,0
30,B004,1447352309,0,0
31,B004,1447352609,0,0
32,B004,1447352910,0,0
21,B004,1447648243,0,0
22,B004,1447648542,0,0
23,B004,1447648844,0,0
24,B004,1447649146,0,0
25,B004,1447649444,0,0
26,B004,1447649747,0,0
27,B004,1447650047,0,0
28,B004,1447650353,0,0
29,B004,1447650650,0,0
30,B004,1447650952,0,0
31,B004,1447651253,0,0
32,B004,1447651554,0,0
21,B004,1446845525,0,0
22,B004,1446845826,0,0
23,B004,1446846125,0,0
24,B004,1446846424,0,0
25,B004,1446846724,0,0
26,B004,1446847027,0,0
27,B004,1446847330,0,0
28,B004,1446847635,0,0
29,B004,1446847934,0,0
30,B004,1446848232,0,0
31,B004,1446848537,0,0
32,B004,1446848835,0,0
21,B004,1446553862,112,112
22,B004,1446554172,114,114
23,B004,1446554484,116,116
24,B004,1446554792,112,112
25,B004,1446555117,110,110
26,B004,1446555457,71,70
27,B004,1446555781,47,47
28,B004,1446556090,49,49
29,B004,1446556362,52,52
30,B004,1446556644,52,52
31,B004,1446556940,56,56
32,B004,1446557249,53,53
21,B004,1447108435,0,0
22,B004,1447108742,0,0
23,B004,1447109069,0,0
24,B004,1447109344,0,0
25,B004,1447109642,0,0
26,B004,1447109941,0,0
27,B004,1447110239,0,0
28,B004,1447110540,0,0
29,B004,1447110837,0,0
30,B004,1447111139,0,0
31,B004,1447111445,0,0
32,B004,1447111741,0,0
21,B003,1447129811,0,0
22,B003,1447130112,0,0
23,B003,1447130415,0,0
24,B003,1447130718,0,0
25,B003,1447131020,0,0
26,B003,1447131322,0,0
27,B003,1447131629,0,0
28,B003,1447131925,0,0
29,B003,1447132228,0,0
30,B003,1447132530,0,0
31,B003,1447132832,0,0
32,B003,1447133135,0,0
20,B002,1447248847,16,16
21,B002,1447249145,17,17
22,B002,1447249462,17,17
23,B002,1447249771,18,18
24,B002,1447250097,18,18
25,B002,1447250445,17,16
26,B002,1447250748,13,12
27,B002,1447251017,13,13
28,B002,1447251289,15,15
29,B002,1447251593,13,13
30,B002,1447251889,14,14
20,B002,1447630488,0,0
21,B002,1447630791,0,0
22,B002,1447631091,0,0
23,B002,1447631389,0,0
24,B002,1447631693,0,0
25,B002,1447631994,0,0
26,B002,1447632349,0,0
27,B002,1447632601,0,0
28,B002,1447632903,0,0
29,B002,1447633202,0,0
30,B002,1447633506,0,0
20,B002,1447317229,3,3
21,B002,1447317534,4,4
22,B002,1447317864,2,2
23,B002,1447318152,3,3
24,B002,1447318485,3,3
25,B002,1447318825,3,3
26,B002,1447319130,5,5
27,B002,1447319405,5,5
28,B002,1447319682,6,6
29,B002,1447320031,5,5
30,B002,1447320307,3,3
21,B002,1447731021,0,0
22,B002,1447731320,0,0
23,B002,1447731622,0,0
24,B002,1447731921,0,0
25,B002,1447732234,0,0
26,B002,1447732525,0,0
27,B002,1447732832,0,0
28,B002,1447733127,0,0
29,B002,1447733399,0,0
30,B002,1447733727,0,0
31,B002,1447734028,0,0
32,B002,1447734333,0,0
21,B004,1447295469,0,0
22,B004,1447295770,0,0
23,B004,1447296074,0,0
24,B004,1447296376,0,0
25,B004,1447296673,0,0
26,B004,1447296976,0,0
27,B004,1447297279,0,0
28,B004,1447297577,0,0
29,B004,1447297877,0,0
30,B004,1447298180,0,0
31,B004,1447298481,0,0
32,B004,1447298782,0,0
20,B004,1447630488,0,0
21,B004,1447630791,0,0
22,B004,1447631091,0,0
23,B004,1447631389,0,0
24,B004,1447631693,0,0
25,B004,1447631994,0,0
26,B004,1447632349,0,0
27,B004,1447632601,0,0
28,B004,1447632903,0,0
29,B004,1447633202,0,0
30,B004,1447633506,0,0
21,B002,1446928417,0,0
22,B002,1446928718,0,0
23,B002,1446929018,0,0
24,B002,1446929317,0,0
25,B002,1446929618,0,0
26,B002,1446929921,0,0
27,B002,1446930221,0,0
28,B002,1446930522,0,0
29,B002,1446930822,0,0
30,B002,1446931123,0,0
31,B002,1446931425,0,0
32,B002,1446931725,0,0
21,B002,1446597196,0,0
22,B002,1446597495,0,0
23,B002,1446597800,0,0
24,B002,1446598132,0,0
25,B002,1446598459,0,0
26,B002,1446598705,0,0
27,B002,1446599001,0,0
28,B002,1446599301,0,0
29,B002,1446599602,0,0
30,B002,1446599900,0,0
31,B002,1446600202,0,0
32,B002,1446600502,0,0
20,B004,1446705269,0,0
21,B004,1446705565,0,0
22,B004,1446705868,0,0
23,B004,1446706170,0,0
24,B004,1446706481,0,0
25,B004,1446706776,0,0
26,B004,1446707082,0,0
27,B004,1446707381,0,0
28,B004,1446707683,0,0
29,B004,1446707989,0,0
30,B004,1446708290,0,0
20,B004,1447364067,0,0
21,B004,1447364365,0,0
22,B004,1447364668,0,0
23,B004,1447364967,0,0
24,B004,1447365271,0,0
25,B004,1447365569,0,0
26,B004,1447365875,0,0
27,B004,1447366209,0,0
28,B004,1447366492,0,0
29,B004,1447366782,0,0
30,B004,1447367083,0,0
21,B002,1447270403,0,0
22,B002,1447270714,0,0
23,B002,1447271016,0,0
24,B002,1447271309,0,0
25,B002,1447271615,0,0
26,B002,1447271928,1,1
27,B002,1447272219,1,1
28,B002,1447272518,1,1
29,B002,1447272819,1,1
30,B002,1447273124,0,0
31,B002,1447273434,1,1
32,B002,1447273731,0,0
21,B002,1447641021,0,0
22,B002,1447641322,0,0
23,B002,1447641620,0,0
24,B002,1447641923,0,0
25,B002,1447642228,0,0
26,B002,1447642525,0,0
27,B002,1447642828,0,0
28,B002,1447643127,0,0
29,B002,1447643332,0,0
30,B002,1447643728,0,0
31,B002,1447644030,0,0
32,B002,1447644331,0,0
21,B004,1446575485,0,0
22,B004,1446575795,0,0
23,B004,1446576092,0,0
24,B004,1446576392,1,1
25,B004,1446576693,0,0
26,B004,1446576999,0,0
27,B004,1446577306,0,0
28,B004,1446577609,0,0
29,B004,1446577909,0,0
30,B004,1446578204,0,0
31,B004,1446578510,0,0
32,B004,1446578809,0,0
21,B002,1446834700,6,6
22,B002,1446835006,6,6
23,B002,1446835311,5,5
24,B002,1446835601,4,4
25,B002,1446835905,4,4
26,B002,1446836215,4,4
27,B002,1446836506,1,1
28,B002,1446836806,0,0
29,B002,1446837104,0,0
30,B002,1446837406,0,0
31,B002,1446837704,0,0
32,B002,1446838006,0,0
21,B004,1446852752,0,0
22,B004,1446853051,0,0
23,B004,1446853354,0,0
24,B004,1446853652,0,0
25,B004,1446853953,0,0
26,B004,1446854254,0,0
27,B004,1446854563,0,0
28,B004,1446854867,0,0
29,B004,1446855168,0,0
30,B004,1446855469,0,0
31,B004,1446855769,0,0
32,B004,1446856070,0,0
21,B003,1446859983,0,0
22,B003,1446860282,0,0
23,B003,1446860583,0,0
24,B003,1446860883,0,0
25,B003,1446861184,0,0
26,B003,1446861488,0,0
27,B003,1446861788,0,0
28,B003,1446862088,0,0
29,B003,1446862388,0,0
30,B003,1446862689,0,0
31,B003,1446862991,0,0
32,B003,1446863291,0,0
21,B004,1446539464,3,3
22,B004,1446539765,4,4
23,B004,1446540075,8,8
24,B004,1446540384,12,11
25,B004,1446540706,20,20
26,B004,1446541021,29,29
27,B004,1446541340,62,62
28,B004,1446541644,95,95
29,B004,1446541921,113,113
30,B004,1446542213,119,119
31,B004,1446542515,124,123
32,B004,1446542820,122,122
21,B003,1447039843,0,0
22,B003,1447040142,0,0
23,B003,1447040444,0,0
24,B003,1447040745,0,0
25,B003,1447041047,0,0
26,B003,1447041348,0,0
27,B003,1447041648,0,0
28,B003,1447041947,0,0
29,B003,1447042248,0,0
30,B003,1447042548,0,0
31,B003,1447042854,0,0
32,B003,1447043156,0,0
21,B004,1446683561,0,0
22,B004,1446683856,0,0
23,B004,1446684162,0,0
24,B004,1446684458,0,0
25,B004,1446684854,0,0
26,B004,1446685110,0,0
27,B004,1446685387,0,0
28,B004,1446685648,0,0
29,B004,1446686041,0,0
30,B004,1446686295,0,0
31,B004,1446686593,0,0
32,B004,1446686893,0,0
21,B003,1447180368,4,4
22,B003,1447180671,5,5
23,B003,1447180975,5,5
24,B003,1447181276,5,5
25,B003,1447181576,5,5
26,B003,1447181883,5,5
27,B003,1447182186,4,4
28,B003,1447182485,4,4
29,B003,1447182783,5,5
30,B003,1447183086,0,0
31,B003,1447183389,0,0
32,B003,1447183693,0,0
21,B003,1446535810,0,0
22,B003,1446536113,0,0
23,B003,1446536414,0,0
24,B003,1446536718,0,0
25,B003,1446537024,0,0
26,B003,1446537325,0,0
27,B003,1446537632,0,0
28,B003,1446537940,0,0
29,B003,1446538240,0,0
30,B003,1446538544,0,0
31,B003,1446538849,0,0
32,B003,1446539158,0,0
21,B002,1446715918,4,4
22,B002,1446716218,3,3
23,B002,1446716522,4,4
24,B002,1446716846,7,7
25,B002,1446717182,30,29
26,B002,1446717517,30,29
27,B002,1446717846,31,31
28,B002,1446718114,37,37
29,B002,1446718392,34,34
30,B002,1446718686,30,30
31,B002,1446718988,31,31
32,B002,1446719289,32,32
20,B002,1447115667,0,0
21,B002,1447115970,0,0
22,B002,1447116321,0,0
23,B002,1447116698,0,0
24,B002,1447117171,0,0
25,B002,1447117470,0,0
26,B002,1447117770,0,0
27,B002,1447118072,0,0
28,B002,1447118373,0,0
29,B002,1447118675,0,0
30,B002,1447118980,0,0
21,B004,1447302766,0,0
22,B004,1447303000,0,0
23,B004,1447303301,0,0
24,B004,1447303599,0,0
25,B004,1447303902,0,0
26,B004,1447304204,0,0
27,B004,1447304506,0,0
28,B004,1447304807,0,0
29,B004,1447305108,0,0
30,B004,1447305411,0,0
31,B004,1447305712,0,0
32,B004,1447306014,0,0
21,B002,1447533241,0,0
22,B002,1447533542,0,0
23,B002,1447533843,0,0
24,B002,1447534144,0,0
25,B002,1447534445,0,0
26,B002,1447534744,0,0
27,B002,1447535046,0,0
28,B002,1447535345,0,0
29,B002,1447535646,0,0
30,B002,1447535947,0,0
31,B002,1447536247,0,0
32,B002,1447536547,0,0
21,B002,1446571870,31,31
22,B002,1446572177,30,30
23,B002,1446572483,29,28
24,B002,1446572791,32,32
25,B002,1446573097,27,26
26,B002,1446573398,26,26
27,B002,1446573697,19,19
28,B002,1446573997,14,14
29,B002,1446574345,11,11
30,B002,1446574595,11,11
31,B002,1446574898,10,10
32,B002,1446575188,9,9
21,B004,1446514416,0,0
22,B004,1446514716,0,0
23,B004,1446515018,0,0
24,B004,1446515318,0,0
25,B004,1446515618,0,0
26,B004,1446515920,0,0
27,B004,1446516227,0,0
28,B004,1446516527,0,0
29,B004,1446516824,0,0
30,B004,1446517125,0,0
31,B004,1446517426,0,0
32,B004,1446517728,0,0
21,B002,1446863590,0,0
22,B002,1446863910,0,0
23,B002,1446864215,0,0
24,B002,1446864552,0,0
25,B002,1446864819,0,0
26,B002,1446865120,0,0
27,B002,1446865419,0,0
28,B002,1446865722,0,0
29,B002,1446866020,0,0
30,B002,1446866322,0,0
31,B002,1446866624,0,0
32,B002,1446866940,0,0
21,B002,1447227149,0,0
22,B002,1447227454,0,0
23,B002,1447227755,0,0
24,B002,1447228064,0,0
25,B002,1447228364,0,0
26,B002,1447228666,0,0
27,B002,1447228971,0,0
28,B002,1447229275,0,0
29,B002,1447229577,0,0
30,B002,1447229884,0,0
31,B002,1447230182,0,0
32,B002,1447230492,0,0
21,B003,1446932025,0,0
22,B003,1446932326,0,0
23,B003,1446932626,0,0
24,B003,1446932882,0,0
25,B003,1446933227,0,0
26,B003,1446933530,0,0
27,B003,1446933833,0,0
28,B003,1446934132,0,0
29,B003,1446934434,0,0
30,B003,1446934732,0,0
31,B003,1446935035,0,0
32,B003,1446935338,0,0
21,B002,1446741017,26,26
22,B002,1446741320,26,26
23,B002,1446741628,26,26
24,B002,1446741928,24,24
25,B002,1446742230,23,23
26,B002,1446742546,22,22
27,B002,1446742861,18,18
28,B002,1446743175,16,16
29,B002,1446743457,16,16
30,B002,1446743751,16,15
31,B002,1446744052,11,11
32,B002,1446744349,12,12
20,B003,1447684485,59,59
21,B003,1447684793,55,55
22,B003,1447685102,53,53
23,B003,1447685417,55,54
24,B003,1447685743,53,53
25,B003,1447686084,55,55
26,B003,1447686369,50,50
27,B003,1447686644,51,51
28,B003,1447686934,50,50
29,B003,1447687234,46,46
30,B003,1447687545,49,49
21,B004,1447446781,0,0
22,B004,1447447083,0,0
23,B004,1447447383,0,0
24,B004,1447447683,0,0
25,B004,1447447984,0,0
26,B004,1447448285,0,0
27,B004,1447448589,0,0
28,B004,1447448889,0,0
29,B004,1447449188,0,0
30,B004,1447449490,0,0
31,B004,1447449792,0,0
32,B004,1447450092,0,0
21,B002,1447497096,0,0
22,B002,1447497394,0,0
23,B002,1447497698,0,0
24,B002,1447498080,0,0
25,B002,1447498292,0,0
26,B002,1447498612,0,0
27,B002,1447498897,0,0
28,B002,1447499198,0,0
29,B002,1447499500,0,0
30,B002,1447499799,0,0
31,B002,1447500100,0,0
32,B002,1447500401,0,0
21,B002,1447691495,55,54
22,B002,1447691810,50,50
23,B002,1447692112,42,42
24,B002,1447692412,42,41
25,B002,1447692744,39,37
26,B002,1447693047,33,33
27,B002,1447693355,28,28
28,B002,1447693638,24,24
29,B002,1447693937,23,23
30,B002,1447694227,20,20
31,B002,1447694530,19,19
32,B002,1447694831,18,18
21,B004,1446942859,0,0
22,B004,1446943161,0,0
23,B004,1446943462,0,0
24,B004,1446943765,0,0
25,B004,1446944064,0,0
26,B004,1446944366,0,0
27,B004,1446944664,0,0
28,B004,1446944966,0,0
29,B004,1446945266,0,0
30,B004,1446945565,0,0
31,B004,1446945866,0,0
32,B004,1446946168,0,0
20,B003,1446528866,0,0
21,B003,1446529167,0,0
22,B003,1446529468,0,0
23,B003,1446529770,0,0
24,B003,1446530076,0,0
25,B003,1446530381,0,0
26,B003,1446530683,0,0
27,B003,1446530981,0,0
28,B003,1446531280,0,0
29,B003,1446531584,0,0
30,B003,1446531885,0,0
21,B002,1446510806,0,0
22,B002,1446511105,0,0
23,B002,1446511410,0,0
24,B002,1446511711,0,0
25,B002,1446512012,0,0
26,B002,1446512316,0,0
27,B002,1446512616,0,0
28,B002,1446512913,0,0
29,B002,1446513221,0,0
30,B002,1446513515,0,0
31,B002,1446513815,0,0
32,B002,1446514116,0,0
21,B003,1447554606,0,0
22,B003,1447554907,0,0
23,B003,1447555207,0,0
24,B003,1447555577,0,0
25,B003,1447555815,0,0
26,B003,1447556113,0,0
27,B003,1447556409,0,0
28,B003,1447556710,0,0
29,B003,1447557011,0,0
30,B003,1447557310,0,0
31,B003,1447557612,0,0
32,B003,1447557913,0,0
20,B002,1447569339,0,0
21,B002,1447569638,0,0
22,B002,1447569941,0,0
23,B002,1447570240,0,0
24,B002,1447570541,0,0
25,B002,1447570845,0,0
26,B002,1447571145,0,0
27,B002,1447571446,0,0
28,B002,1447571746,0,0
29,B002,1447572048,0,0
30,B002,1447572347,0,0
21,B002,1446604417,0,0
22,B002,1446604716,0,0
23,B002,1446605016,0,0
24,B002,1446605319,0,0
25,B002,1446605620,0,0
26,B002,1446605919,0,0
27,B002,1446606219,0,0
28,B002,1446606520,0,0
29,B002,1446606825,0,0
30,B002,1446607124,0,0
31,B002,1446607425,0,0
32,B002,1446607724,0,0
21,B003,1446679938,0,0
22,B003,1446680247,0,0
23,B003,1446680538,0,0
24,B003,1446680837,0,0
25,B003,1446681138,0,0
26,B003,1446681442,0,0
27,B003,1446681821,0,0
28,B003,1446682062,0,0
29,B003,1446682351,0,0
30,B003,1446682653,0,0
31,B003,1446682961,0,0
32,B003,1446683249,0,0
21,B003,1447558213,0,0
22,B003,1447558515,0,0
23,B003,1447558814,0,0
24,B003,1447559114,0,0
25,B003,1447559416,0,0
26,B003,1447559716,0,0
27,B003,1447560017,0,0
28,B003,1447560317,0,0
29,B003,1447560618,0,0
30,B003,1447560923,0,0
31,B003,1447561219,0,0
32,B003,1447561520,0,0
21,B003,1447076024,30,30
22,B003,1447076332,32,32
23,B003,1447076643,28,28
24,B003,1447076953,25,25
25,B003,1447077277,32,32
26,B003,1447077631,29,29
27,B003,1447077931,28,28
28,B003,1447078186,29,29
29,B003,1447078471,33,32
30,B003,1447078760,34,34
31,B003,1447079063,34,34
32,B003,1447079361,34,34
20,B004,1447670095,2,2
21,B004,1447670412,5,5
22,B004,1447670717,7,7
23,B004,1447671030,10,10
24,B004,1447671370,9,9
25,B004,1447671734,7,7
26,B004,1447671988,7,7
27,B004,1447672258,3,3
28,B004,1447672549,4,4
29,B004,1447672881,6,6
30,B004,1447673174,5,5
20,B003,1447122887,0,0
21,B003,1447123187,0,0
22,B003,1447123488,0,0
23,B003,1447123791,0,0
24,B003,1447124090,0,0
25,B003,1447124392,0,0
26,B003,1447124693,0,0
27,B003,1447124993,0,0
28,B003,1447125330,0,0
29,B003,1447125598,0,0
30,B003,1447125900,0,0
21,B004,1446518029,0,0
22,B004,1446518332,0,0
23,B004,1446518632,0,0
24,B004,1446518934,0,0
25,B004,1446519232,0,0
26,B004,1446519533,0,0
27,B004,1446519835,0,0
28,B004,1446520137,0,0
29,B004,1446520330,0,0
30,B004,1446520738,0,0
31,B004,1446521037,0,0
32,B004,1446521340,0,0
21,B003,1447219905,0,0
22,B003,1447220205,0,0
23,B003,1447220509,0,0
24,B003,1447220810,0,0
25,B003,1447221113,0,0
26,B003,1447221413,0,0
27,B003,1447221716,0,0
28,B003,1447222016,0,0
29,B003,1447222318,0,0
30,B003,1447222619,0,0
31,B003,1447222917,0,0
32,B003,1447223223,0,0
21,B004,1446694422,0,0
22,B004,1446694723,0,0
23,B004,1446695024,0,0
24,B004,1446695325,0,0
25,B004,1446695626,0,0
26,B004,1446695927,0,0
27,B004,1446696227,0,0
28,B004,1446696527,0,0
29,B004,1446696829,0,0
30,B004,1446697130,0,0
31,B004,1446697431,0,0
32,B004,1446697731,0,0
21,B003,1446539464,0,0
22,B003,1446539765,0,0
23,B003,1446540075,0,0
24,B003,1446540384,0,0
25,B003,1446540706,0,0
26,B003,1446541021,1,1
27,B003,1446541340,2,2
28,B003,1446541644,1,1
29,B003,1446541921,1,1
30,B003,1446542213,1,1
31,B003,1446542515,1,1
32,B003,1446542820,2,2
21,B003,1447378435,0,0
22,B003,1447378734,0,0
23,B003,1447379038,0,0
24,B003,1447379334,0,0
25,B003,1447379635,0,0
26,B003,1447379936,0,0
27,B003,1447380240,0,0
28,B003,1447380537,0,0
29,B003,1447380839,0,0
30,B003,1447381142,0,0
31,B003,1447381443,0,0
32,B003,1447381743,0,0
21,B004,1447511569,0,0
22,B004,1447511869,0,0
23,B004,1447512171,0,0
24,B004,1447512472,0,0
25,B004,1447512777,0,0
26,B004,1447513083,0,0
27,B004,1447513378,0,0
28,B004,1447513687,0,0
29,B004,1447513987,0,0
30,B004,1447514283,0,0
31,B004,1447514585,0,0
32,B004,1447514909,0,0
21,B003,1447133435,0,0
22,B003,1447133735,0,0
23,B003,1447134038,0,0
24,B003,1447134344,0,0
25,B003,1447134658,0,0
26,B003,1447134942,0,0
27,B003,1447135244,0,0
28,B003,1447135545,0,0
29,B003,1447135844,0,0
30,B003,1447136148,0,0
31,B003,1447136447,0,0
32,B003,1447136749,0,0
21,B003,1446543127,3,3
22,B003,1446543438,2,2
23,B003,1446543740,2,2
24,B003,1446544050,1,1
25,B003,1446544367,6,6
26,B003,1446544714,9,9
27,B003,1446545031,8,8
28,B003,1446545322,8,8
29,B003,1446545588,7,7
30,B003,1446545886,5,5
31,B003,1446546182,6,6
32,B003,1446546489,6,6
21,B002,1446784416,0,0
22,B002,1446784716,0,0
23,B002,1446785017,0,0
24,B002,1446785320,0,0
25,B002,1446785620,0,0
26,B002,1446785918,0,0
27,B002,1446786220,0,0
28,B002,1446786518,0,0
29,B002,1446786822,0,0
30,B002,1446787123,0,0
31,B002,1446787424,0,0
32,B002,1446787724,0,0
21,B003,1447576258,0,0
22,B003,1447576558,0,0
23,B003,1447576860,0,0
24,B003,1447577160,0,0
25,B003,1447577460,0,0
26,B003,1447577811,0,0
27,B003,1447578068,0,0
28,B003,1447578369,0,0
29,B003,1447578670,0,0
30,B003,1447578969,0,0
31,B003,1447579269,0,0
32,B003,1447579569,0,0
19,B003,1446723281,21,21
20,B003,1446723951,25,25
21,B003,1446724202,21,21
22,B003,1446724544,22,22
23,B003,1446724872,29,29
24,B003,1446725180,47,47
25,B003,1446725450,52,52
26,B003,1446725738,50,50
27,B003,1446726033,44,43
28,B003,1446726333,45,45
21,B004,1447338630,53,53
22,B004,1447338939,52,52
23,B004,1447339239,53,53
24,B004,1447339553,55,55
25,B004,1447339862,55,55
26,B004,1447340206,21,21
27,B004,1447340521,0,0
28,B004,1447340831,0,0
29,B004,1447341095,0,0
30,B004,1447341385,0,0
31,B004,1447341687,0,0
32,B004,1447341986,0,0
21,B003,1446906794,0,0
22,B003,1446907090,0,0
23,B003,1446907399,0,0
24,B003,1446907680,0,0
25,B003,1446907984,0,0
26,B003,1446908287,0,0
27,B003,1446908593,0,0
28,B003,1446908890,0,0
29,B003,1446909190,0,0
30,B003,1446909491,0,0
31,B003,1446909788,0,0
32,B003,1446910090,0,0
21,B002,1447655471,0,0
22,B002,1447655770,0,0
23,B002,1447656072,0,0
24,B002,1447656372,0,0
25,B002,1447656677,0,0
26,B002,1447656978,0,0
27,B002,1447657291,0,0
28,B002,1447657582,0,0
29,B002,1447657885,0,0
30,B002,1447658090,0,0
31,B002,1447658488,0,0
32,B002,1447658790,0,0
20,B004,1447119280,0,0
21,B004,1447119585,0,0
22,B004,1447119875,0,0
23,B004,1447120176,0,0
24,B004,1447120478,0,0
25,B004,1447120780,0,0
26,B004,1447121083,0,0
27,B004,1447121384,0,0
28,B004,1447121684,0,0
29,B004,1447121987,0,0
30,B004,1447122283,0,0
21,B002,1446957002,0,0
22,B002,1446957313,0,0
23,B002,1446957607,0,0
24,B002,1446957900,0,0
25,B002,1446958203,0,0
26,B002,1446958503,0,0
27,B002,1446958803,0,0
28,B002,1446959109,0,0
29,B002,1446959408,0,0
30,B002,1446959709,0,0
31,B002,1446960009,0,0
32,B002,1446960313,0,0
21,B003,1447274033,0,0
22,B003,1447274335,0,0
23,B003,1447274638,0,0
24,B003,1447274936,0,0
25,B003,1447275233,0,0
26,B003,1447275558,0,0
27,B003,1447275833,0,0
28,B003,1447276141,0,0
29,B003,1447276441,0,0
30,B003,1447276742,0,0
31,B003,1447277045,0,0
32,B003,1447277345,0,0
21,B002,1447241490,10,10
22,B002,1447241803,10,10
23,B002,1447242107,12,12
24,B002,1447242417,8,8
25,B002,1447242734,13,13
26,B002,1447243093,21,21
27,B002,1447243391,24,24
28,B002,1447243680,28,28
29,B002,1447243956,30,30
30,B002,1447244253,40,40
31,B002,1447244549,36,36
32,B002,1447244863,40,40
21,B004,1446895908,0,0
22,B004,1446896202,0,0
23,B004,1446896507,0,0
24,B004,1446896802,0,0
